loan_id,origination_date,state,loan_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,dti_ratio,borrower_segment,delinquency_status,days_past_due,loss_given_default,prob_of_default,origination_year,origination_quarter,is_default,is_delinquent,model_pd,risk_band
LN004595,2021-09-05,CA,Personal,14164,0.0626,48,692,33312,0.117,Near-Prime,Current,0,0,0.0776,2021,2021Q3,0,0,0.4602,Critical
LN004596,2022-06-29,TN,Personal,21051,0.0256,48,826,149960,0.224,Prime,Current,0,0,0.0117,2022,2022Q2,0,0,0.1628,High
LN004597,2022-05-01,FL,Auto,19156,0.053,60,688,63499,0.417,Near-Prime,Default,175,14921,0.0804,2022,2022Q2,1,1,0.3895,Critical
LN004598,2019-12-06,MN,Small Business,115674,0.0365,84,781,45560,0.132,Near-Prime,30-59 DPD,44,0,0.0146,2019,2019Q4,0,1,0.2657,High
LN004599,2023-03-07,ND,Personal,16321,0.0256,48,835,77942,0.575,Subprime,Current,0,0,0.0127,2023,2023Q1,0,0,0.2331,High
LN004600,2020-12-24,CA,Mortgage,194867,0.0227,360,832,20887,0.294,Near-Prime,Current,0,0,0.0113,2020,2020Q4,0,0,0.1775,High
LN004601,2022-08-11,OH,Mortgage,281905,0.029,360,821,84712,0.403,Near-Prime,Current,3,0,0.0064,2022,2022Q3,0,0,0.1574,High
LN004602,2023-11-09,CO,Mortgage,219570,0.0448,360,739,81178,0.113,Near-Prime,Current,0,0,0.0489,2023,2023Q4,0,0,0.2983,High
LN004603,2023-12-26,CO,Auto,32378,0.021,60,834,71355,0.374,Near-Prime,Current,0,0,0.0127,2023,2023Q4,0,0,0.1645,High
LN004604,2023-09-18,MO,Mortgage,333865,0.0353,360,771,95770,0.102,Prime,Current,0,0,0.028,2023,2023Q3,0,0,0.2599,High
LN004605,2022-01-23,NY,Mortgage,256764,0.0302,360,817,68919,0.289,Near-Prime,Current,0,0,0.0075,2022,2022Q1,0,0,0.1622,High
LN004606,2021-03-12,OH,Auto,62744,0.0968,60,509,80770,0.161,Deep Subprime,30-59 DPD,40,0,0.2386,2021,2021Q1,0,1,0.6467,Critical
LN004607,2024-12-01,NJ,Mortgage,417472,0.0252,360,802,84185,0.323,Prime,Current,0,0,0.008,2024,2024Q4,0,0,0.2236,High
LN004608,2022-10-02,NH,Student,34209,0.0383,120,782,100873,0.468,Subprime,Current,0,0,0.0324,2022,2022Q4,0,0,0.3216,Critical
LN004609,2021-10-13,NY,Auto,14460,0.0343,60,795,50822,0.11,Near-Prime,Current,2,0,0.0208,2021,2021Q4,0,0,0.1756,High
LN004610,2019-05-25,AR,Auto,16196,0.1237,60,346,74603,0.427,Deep Subprime,60-89 DPD,70,0,0.25,2019,2019Q2,0,1,0.895,Critical
LN004611,2023-07-19,FL,Mortgage,457983,0.0746,360,627,47557,0.14,Subprime,Current,1,0,0.1546,2023,2023Q3,0,0,0.6675,Critical
LN004612,2019-08-30,DE,Mortgage,118443,0.0266,360,850,70006,0.299,Prime,Current,4,0,0.0146,2019,2019Q3,0,0,0.1625,High
LN004613,2019-01-20,AZ,Auto,25363,0.0425,60,736,59322,0.24,Near-Prime,Current,0,0,0.0588,2019,2019Q1,0,0,0.2978,High
LN004614,2021-03-27,OH,Student,33557,0.0449,120,720,38154,0.184,Near-Prime,30-59 DPD,46,0,0.0735,2021,2021Q1,0,1,0.3488,Critical
LN004615,2024-10-19,VA,Student,21543,0.0239,120,824,79373,0.136,Prime,Current,0,0,0.007,2024,2024Q4,0,0,0.193,High
LN004616,2023-05-20,FL,Mortgage,217763,0.0799,360,568,24615,0.284,Deep Subprime,Current,0,0,0.267,2023,2023Q2,0,0,0.6152,Critical
LN004617,2021-08-18,FL,Auto,18341,0.0417,60,712,34610,0.199,Near-Prime,Current,0,0,0.0787,2021,2021Q3,0,0,0.3357,Critical
LN004618,2020-08-05,CA,Mortgage,242598,0.0439,360,720,85499,0.21,Near-Prime,Current,1,0,0.0561,2020,2020Q3,0,0,0.323,Critical
LN004619,2021-12-08,CA,Credit Card,3204,0.0443,0,738,42919,0.381,Near-Prime,Current,0,0,0.0808,2021,2021Q4,0,0,0.3363,Critical
LN004620,2024-06-02,NY,Credit Card,5303,0.053,0,719,78065,0.412,Near-Prime,Current,2,0,0.087,2024,2024Q2,0,0,0.3195,Critical
LN004621,2023-02-24,MO,Auto,31233,0.0597,60,643,188729,0.082,Subprime,Current,0,0,0.1276,2023,2023Q1,0,0,0.4633,Critical
LN004622,2023-01-12,VA,Personal,9148,0.0589,48,638,21082,0.253,Subprime,Current,4,0,0.129,2023,2023Q1,0,0,0.5676,Critical
LN004623,2019-04-07,CA,Student,23501,0.0415,120,750,69241,0.396,Near-Prime,Current,0,0,0.0236,2019,2019Q2,0,0,0.3408,Critical
LN004624,2024-07-24,LA,Personal,21761,0.0268,48,800,150826,0.229,Prime,Current,3,0,0.0075,2024,2024Q3,0,0,0.226,High
LN004625,2022-03-04,NJ,Personal,10778,0.0544,48,699,67837,0.107,Near-Prime,90+ DPD,109,0,0.0784,2022,2022Q1,0,1,0.3682,Critical
LN004626,2020-09-01,WV,Credit Card,4327,0.0742,0,591,60074,0.538,Subprime,Current,0,0,0.1492,2020,2020Q3,0,0,0.6198,Critical
LN004627,2019-01-20,AZ,Auto,23092,0.0706,60,590,48995,0.237,Subprime,60-89 DPD,72,0,0.1159,2019,2019Q1,0,1,0.6669,Critical
LN004628,2024-04-25,TX,Personal,9316,0.0283,48,812,40260,0.173,Near-Prime,Default,177,8220,0.0126,2024,2024Q2,1,1,0.1842,High
LN004629,2019-05-04,OH,Student,20625,0.0282,120,842,21290,0.253,Near-Prime,Current,3,0,0.0155,2019,2019Q2,0,0,0.1753,High
LN004630,2019-11-14,WA,Personal,8255,0.0418,48,722,47193,0.116,Near-Prime,Current,0,0,0.084,2019,2019Q4,0,0,0.2862,High
LN004631,2019-09-30,CA,Personal,8020,0.0755,48,593,61672,0.408,Subprime,Current,0,0,0.1209,2019,2019Q3,0,0,0.714,Critical
LN004632,2019-11-09,CA,Mortgage,330025,0.0364,360,758,64591,0.172,Near-Prime,Current,0,0,0.0302,2019,2019Q4,0,0,0.2777,High
LN004633,2020-08-22,TX,Mortgage,172367,0.0358,360,767,95293,0.312,Prime,Current,0,0,0.0331,2020,2020Q3,0,0,0.2136,High
LN004634,2021-06-19,FL,Mortgage,147300,0.0495,360,699,92724,0.415,Near-Prime,Current,3,0,0.0861,2021,2021Q2,0,0,0.3464,Critical
LN004635,2020-03-17,PA,Auto,18839,0.0352,60,747,66846,0.267,Near-Prime,Current,0,0,0.0146,2020,2020Q1,0,0,0.2197,High
LN004636,2023-08-22,OH,Auto,24571,0.0401,60,782,70549,0.197,Prime,Current,2,0,0.0292,2023,2023Q3,0,0,0.2249,High
LN004637,2023-02-23,TX,Credit Card,4792,0.0343,0,804,58152,0.207,Near-Prime,Current,1,0,0.0078,2023,2023Q1,0,0,0.1767,High
LN004638,2022-04-14,AZ,Auto,9383,0.0547,60,644,41041,0.3,Subprime,Current,4,0,0.1488,2022,2022Q2,0,0,0.5685,Critical
LN004639,2023-06-03,NJ,Student,31749,0.0189,120,844,95667,0.321,Prime,Current,0,0,0.0057,2023,2023Q2,0,0,0.184,High
LN004640,2022-11-16,NY,Mortgage,419960,0.0528,360,689,55240,0.233,Near-Prime,Current,0,0,0.0698,2022,2022Q4,0,0,0.3819,Critical
LN004641,2022-02-17,CA,Student,62375,0.0442,120,767,68354,0.337,Near-Prime,60-89 DPD,71,0,0.0327,2022,2022Q1,0,1,0.3334,Critical
LN004642,2022-12-29,CA,Auto,30458,0.0325,60,752,218018,0.525,Subprime,Current,4,0,0.0159,2022,2022Q4,0,0,0.2876,High
LN004643,2022-09-14,IL,Personal,8839,0.0495,48,721,94465,0.105,Near-Prime,Current,0,0,0.0765,2022,2022Q3,0,0,0.3464,Critical
LN004644,2023-06-05,TX,Mortgage,431548,0.0306,360,776,54046,0.172,Near-Prime,Current,0,0,0.0285,2023,2023Q2,0,0,0.2175,High
LN004645,2020-02-22,IL,Auto,44456,0.0621,60,674,27952,0.152,Near-Prime,Current,0,0,0.0468,2020,2020Q1,0,0,0.4224,Critical
LN004646,2019-08-28,VA,Personal,12247,0.0676,48,633,104311,0.394,Subprime,Current,0,0,0.1475,2019,2019Q3,0,0,0.544,Critical
LN004647,2024-06-30,NC,Auto,22573,0.0416,60,727,13884,0.149,Near-Prime,Current,3,0,0.0677,2024,2024Q2,0,0,0.2978,High
LN004648,2022-09-15,FL,Small Business,121583,0.0545,84,677,48492,0.284,Near-Prime,Current,0,0,0.0876,2022,2022Q3,0,0,0.4962,Critical
LN004649,2022-04-05,NY,Small Business,46133,0.0695,84,616,23381,0.314,Subprime,Current,0,0,0.141,2022,2022Q2,0,0,0.6563,Critical
LN004650,2022-01-26,VA,Credit Card,3609,0.0196,0,818,46920,0.18,Near-Prime,Current,0,0,0.0139,2022,2022Q1,0,0,0.1482,Medium
LN004651,2022-11-17,KY,Personal,8707,0.0738,48,620,46622,0.589,Subprime,90+ DPD,111,0,0.1723,2022,2022Q4,0,1,0.6731,Critical
LN004652,2019-12-11,MO,Credit Card,5892,0.0491,0,690,64490,0.085,Near-Prime,Current,0,0,0.0464,2019,2019Q4,0,0,0.3546,Critical
LN004653,2022-02-11,MI,Student,31230,0.0684,120,621,53974,0.314,Subprime,Current,0,0,0.1246,2022,2022Q1,0,0,0.6621,Critical
LN004654,2020-02-04,NY,Mortgage,163464,0.05,360,696,96128,0.171,Near-Prime,Current,2,0,0.0578,2020,2020Q1,0,0,0.296,High
LN004655,2023-05-31,IL,Auto,24145,0.0525,60,675,82467,0.174,Near-Prime,Current,1,0,0.0793,2023,2023Q2,0,0,0.3849,Critical
LN004656,2020-10-28,OK,Mortgage,202806,0.047,360,711,91100,0.067,Near-Prime,Current,1,0,0.0877,2020,2020Q4,0,0,0.2727,High
LN004657,2019-09-02,CA,Mortgage,275082,0.0746,360,608,29567,0.195,Subprime,90+ DPD,105,0,0.1529,2019,2019Q3,0,1,0.6696,Critical
LN004658,2023-01-11,RI,Mortgage,391303,0.1111,360,397,56054,0.114,Deep Subprime,Current,4,0,0.2665,2023,2023Q1,0,0,0.8359,Critical
LN004659,2020-01-22,WA,Mortgage,133766,0.0295,360,793,81911,0.235,Prime,Current,1,0,0.0163,2020,2020Q1,0,0,0.172,High
LN004660,2020-05-07,AZ,Personal,15786,0.0468,48,762,62536,0.506,Subprime,Current,0,0,0.0202,2020,2020Q2,0,0,0.4074,Critical
LN004661,2019-02-21,CA,Auto,33596,0.0501,60,689,44657,0.2,Near-Prime,Current,1,0,0.0583,2019,2019Q1,0,0,0.3847,Critical
LN004662,2023-01-06,NJ,Mortgage,118035,0.1279,360,342,41042,0.266,Deep Subprime,60-89 DPD,77,0,0.2605,2023,2023Q1,0,1,0.8831,Critical
LN004663,2021-12-26,OH,Personal,17773,0.0329,48,805,151037,0.42,Near-Prime,Current,0,0,0.0119,2021,2021Q4,0,0,0.1747,High
LN004664,2019-04-14,CA,Student,19512,0.0683,120,624,75767,0.133,Subprime,30-59 DPD,41,0,0.1591,2019,2019Q2,0,1,0.6618,Critical
LN004665,2024-04-12,FL,Credit Card,4374,0.0121,0,842,20884,0.288,Near-Prime,Current,0,0,0.011,2024,2024Q2,0,0,0.1726,High
LN004666,2021-05-08,CT,Personal,18427,0.0596,48,672,32039,0.254,Near-Prime,60-89 DPD,74,0,0.0752,2021,2021Q2,0,1,0.4912,Critical
LN004667,2021-06-29,MI,Auto,23946,0.0499,60,690,20992,0.329,Near-Prime,Current,0,0,0.0636,2021,2021Q2,0,0,0.37,Critical
LN004668,2022-08-31,PA,Mortgage,135445,0.0441,360,746,29859,0.382,Near-Prime,Current,0,0,0.0188,2022,2022Q3,0,0,0.2488,High
LN004669,2023-01-29,CA,Mortgage,456332,0.0237,360,829,33245,0.272,Near-Prime,Current,4,0,0.0083,2023,2023Q1,0,0,0.2158,High
LN004670,2019-03-29,TN,Mortgage,154940,0.0544,360,680,110103,0.07,Near-Prime,Current,0,0,0.0854,2019,2019Q1,0,0,0.2975,High
LN004671,2021-03-25,MA,Auto,17182,0.0636,60,694,78178,0.1,Near-Prime,Current,3,0,0.078,2021,2021Q1,0,0,0.3558,Critical
LN004672,2021-07-05,VA,Credit Card,6692,0.0465,0,719,39138,0.375,Near-Prime,Current,3,0,0.0626,2021,2021Q3,0,0,0.2973,High
LN004673,2022-10-12,GA,Mortgage,356919,0.024,360,827,40283,0.192,Near-Prime,Current,0,0,0.0084,2022,2022Q4,0,0,0.1924,High
LN004674,2024-11-16,PA,Mortgage,381849,0.0403,360,761,44227,0.209,Near-Prime,60-89 DPD,74,0,0.0176,2024,2024Q4,0,1,0.2554,High
LN004675,2024-03-29,NJ,Mortgage,364511,0.0613,360,624,38278,0.292,Subprime,Current,0,0,0.1688,2024,2024Q1,0,0,0.6044,Critical
LN004676,2024-02-26,FL,Personal,7952,0.065,48,631,51970,0.112,Subprime,Default,176,7420,0.1319,2024,2024Q1,1,1,0.6429,Critical
LN004677,2023-12-16,KS,Mortgage,361550,0.0711,360,609,39462,0.525,Subprime,Current,0,0,0.1159,2023,2023Q4,0,0,0.6768,Critical
LN004678,2020-10-10,NJ,Auto,13088,0.0649,60,643,53045,0.452,Subprime,Current,0,0,0.1138,2020,2020Q4,0,0,0.5272,Critical
LN004679,2023-06-23,NY,Mortgage,365519,0.0748,360,581,31031,0.344,Subprime,Current,0,0,0.1176,2023,2023Q2,0,0,0.6883,Critical
LN004680,2024-01-20,PA,Auto,72202,0.0251,60,798,57900,0.162,Near-Prime,Current,3,0,0.0257,2024,2024Q1,0,0,0.17,High
LN004681,2023-10-24,WI,Mortgage,229181,0.1289,360,350,66862,0.42,Deep Subprime,Current,0,0,0.267,2023,2023Q4,0,0,0.8694,Critical
LN004682,2023-09-03,TX,Auto,32649,0.0603,60,682,35728,0.192,Near-Prime,Current,0,0,0.0832,2023,2023Q3,0,0,0.3547,Critical
LN004683,2022-10-07,NY,Mortgage,175381,0.0308,360,780,41963,0.138,Near-Prime,Current,1,0,0.0223,2022,2022Q4,0,0,0.1937,High
LN004684,2023-04-24,AZ,Student,34784,0.0737,120,624,54469,0.449,Subprime,Current,0,0,0.1489,2023,2023Q2,0,0,0.7062,Critical
LN004685,2020-08-04,NY,Auto,41345,0.1335,60,312,92311,0.438,Deep Subprime,60-89 DPD,74,0,0.2808,2020,2020Q3,0,1,0.8986,Critical
LN004686,2021-06-11,CO,Personal,16685,0.0847,48,522,105784,0.244,Deep Subprime,Current,3,0,0.2559,2021,2021Q2,0,0,0.6949,Critical
LN004687,2022-03-03,TX,Auto,19198,0.0743,60,593,56898,0.343,Subprime,60-89 DPD,74,0,0.1674,2022,2022Q1,0,1,0.6023,Critical
LN004688,2024-11-02,MO,Mortgage,455852,0.0212,360,815,68997,0.381,Near-Prime,Current,0,0,0.0163,2024,2024Q4,0,0,0.1959,High
LN004689,2023-09-17,CA,Mortgage,215104,0.0464,360,740,55658,0.18,Near-Prime,Current,4,0,0.0297,2023,2023Q3,0,0,0.3134,Critical
LN004690,2021-10-03,CA,Auto,18876,0.1016,60,472,110102,0.272,Deep Subprime,Current,0,0,0.2758,2021,2021Q4,0,0,0.7428,Critical
LN004691,2020-03-16,UT,Auto,72301,0.05,60,683,137759,0.139,Near-Prime,Current,0,0,0.0513,2020,2020Q1,0,0,0.288,High
LN004692,2020-08-01,NJ,Auto,39910,0.0675,60,597,89846,0.251,Subprime,Current,2,0,0.1697,2020,2020Q3,0,0,0.5864,Critical
LN004693,2020-11-25,NY,Personal,6049,0.0296,48,753,74442,0.186,Prime,Current,0,0,0.0225,2020,2020Q4,0,0,0.2789,High
LN004694,2023-09-04,FL,Student,27018,0.0515,120,692,74696,0.655,Subprime,Current,0,0,0.0893,2023,2023Q3,0,0,0.5529,Critical
LN004695,2022-07-20,VA,Personal,4052,0.0421,48,732,63986,0.312,Near-Prime,Current,0,0,0.0626,2022,2022Q3,0,0,0.2836,High
LN004696,2022-05-19,GA,Mortgage,199826,0.0508,360,698,40912,0.461,Subprime,Current,2,0,0.0527,2022,2022Q2,0,0,0.4744,Critical
LN004697,2024-04-02,SD,Personal,15460,0.0629,48,631,45888,0.234,Subprime,60-89 DPD,75,0,0.1325,2024,2024Q2,0,1,0.5857,Critical
LN004698,2021-09-03,MT,Mortgage,356074,0.041,360,775,67913,0.265,Near-Prime,Current,0,0,0.027,2021,2021Q3,0,0,0.2394,High
LN004699,2022-05-25,VA,Personal,10595,0.0222,48,823,46443,0.147,Near-Prime,Current,4,0,0.0062,2022,2022Q2,0,0,0.1594,High
LN004700,2021-09-10,PA,Mortgage,125535,0.0361,360,804,30431,0.114,Near-Prime,Current,0,0,0.006,2021,2021Q3,0,0,0.1658,High
LN004701,2022-01-19,GA,Mortgage,180155,0.1215,360,359,54146,0.103,Deep Subprime,60-89 DPD,76,0,0.288,2022,2022Q1,0,1,0.8828,Critical
LN004702,2022-07-08,AZ,Student,36593,0.0317,120,778,26797,0.364,Near-Prime,Current,3,0,0.0264,2022,2022Q3,0,0,0.3143,Critical
LN004703,2023-03-19,CA,Auto,26275,0.0339,60,774,155011,0.422,Near-Prime,Current,4,0,0.0145,2023,2023Q1,0,0,0.2163,High
LN004704,2020-10-12,NY,Mortgage,429644,0.0247,360,819,45106,0.29,Near-Prime,Current,0,0,0.0076,2020,2020Q4,0,0,0.1769,High
LN004705,2022-04-26,CA,Mortgage,264443,0.0821,360,609,59031,0.313,Subprime,90+ DPD,110,0,0.1334,2022,2022Q2,0,1,0.678,Critical
LN004706,2021-02-27,CA,Auto,30218,0.0317,60,754,108711,0.233,Prime,Current,1,0,0.0331,2021,2021Q1,0,0,0.2785,High
LN004707,2024-09-30,TX,Small Business,228535,0.097,84,515,205202,0.175,Deep Subprime,30-59 DPD,47,0,0.2235,2024,2024Q3,0,1,0.6652,Critical
LN004708,2021-04-17,OH,Auto,16189,0.0423,60,755,54377,0.484,Subprime,30-59 DPD,47,0,0.0168,2021,2021Q2,0,1,0.3071,Critical
LN004709,2023-05-17,CO,Credit Card,20725,0.0527,0,691,40236,0.052,Near-Prime,Current,0,0,0.0596,2023,2023Q2,0,0,0.4195,Critical
LN004710,2023-05-16,OH,Mortgage,118495,0.0299,360,773,82672,0.158,Prime,Current,0,0,0.0267,2023,2023Q2,0,0,0.2103,High
LN004711,2020-08-06,NY,Auto,20893,0.0271,60,849,58651,0.279,Near-Prime,Current,0,0,0.0086,2020,2020Q3,0,0,0.1242,Medium
LN004712,2024-05-20,CA,Student,12952,0.0368,120,738,55844,0.241,Near-Prime,Current,0,0,0.0855,2024,2024Q2,0,0,0.3645,Critical
LN004713,2023-06-26,MI,Auto,27471,0.0489,60,721,65894,0.455,Subprime,Current,0,0,0.0763,2023,2023Q2,0,0,0.3953,Critical
LN004714,2019-10-15,FL,Mortgage,166659,0.1027,360,437,74606,0.138,Deep Subprime,Current,0,0,0.2117,2019,2019Q4,0,0,0.7841,Critical
LN004715,2020-01-15,VA,Auto,35647,0.0635,60,671,164550,0.429,Near-Prime,Current,4,0,0.0862,2020,2020Q1,0,0,0.3162,Critical
LN004716,2020-03-24,ME,Auto,56172,0.0447,60,714,30649,0.366,Near-Prime,90+ DPD,110,0,0.0749,2020,2020Q1,0,1,0.3271,Critical
LN004717,2023-05-09,CA,Personal,11921,0.0622,48,661,157406,0.464,Subprime,Current,0,0,0.1605,2023,2023Q2,0,0,0.56,Critical
LN004718,2020-04-27,FL,Personal,21265,0.0232,48,826,53700,0.24,Near-Prime,Current,0,0,0.0062,2020,2020Q2,0,0,0.1988,High
LN004719,2024-05-10,OH,Student,29735,0.0649,120,617,93738,0.172,Subprime,Current,0,0,0.1129,2024,2024Q2,0,0,0.6199,Critical
LN004720,2022-06-13,HI,Personal,7698,0.0332,48,752,64597,0.241,Near-Prime,Current,2,0,0.0152,2022,2022Q2,0,0,0.2991,High
LN004721,2021-05-09,MD,Mortgage,265504,0.0256,360,846,60545,0.249,Near-Prime,Current,0,0,0.0081,2021,2021Q2,0,0,0.1483,Medium
LN004722,2021-08-16,UT,Auto,42334,0.0295,60,817,66003,0.563,Subprime,Current,4,0,0.0063,2021,2021Q3,0,0,0.2006,High
LN004723,2022-10-16,NY,Student,22003,0.0358,120,759,40280,0.378,Near-Prime,Current,0,0,0.0154,2022,2022Q4,0,0,0.2872,High
LN004724,2024-08-25,SD,Credit Card,2687,0.0642,0,632,133553,0.111,Subprime,Current,3,0,0.1136,2024,2024Q3,0,0,0.5111,Critical
LN004725,2019-12-05,CA,Mortgage,161448,0.0307,360,768,79332,0.151,Prime,Current,0,0,0.0293,2019,2019Q4,0,0,0.2596,High
LN004726,2020-01-18,CA,Auto,23083,0.0704,60,591,72551,0.198,Subprime,60-89 DPD,73,0,0.1787,2020,2020Q1,0,1,0.6542,Critical
LN004727,2021-03-17,KY,Mortgage,312862,0.0282,360,813,51291,0.095,Near-Prime,Current,4,0,0.013,2021,2021Q1,0,0,0.1892,High
LN004728,2019-11-15,AR,Mortgage,362643,0.0298,360,777,29962,0.281,Near-Prime,Current,0,0,0.0147,2019,2019Q4,0,0,0.2688,High
LN004729,2020-01-27,CA,Auto,18956,0.0335,60,785,84137,0.324,Prime,Current,2,0,0.0192,2020,2020Q1,0,0,0.249,High
LN004730,2023-05-21,CA,Auto,23282,0.1261,60,365,86613,0.392,Deep Subprime,Current,4,0,0.2142,2023,2023Q2,0,0,0.8854,Critical
LN004731,2020-12-11,CA,Mortgage,191701,0.0344,360,786,80606,0.22,Prime,Current,2,0,0.0342,2020,2020Q4,0,0,0.2505,High
LN004732,2021-12-19,CA,Student,43815,0.0153,120,840,62675,0.112,Near-Prime,Current,0,0,0.0127,2021,2021Q4,0,0,0.1917,High
LN004733,2024-06-29,FL,Student,15831,0.0228,120,836,53566,0.143,Near-Prime,Current,4,0,0.0161,2024,2024Q2,0,0,0.2055,High
LN004734,2019-09-17,HI,Credit Card,4488,0.1396,0,324,111106,0.59,Deep Subprime,Default,179,1247,0.2681,2019,2019Q3,1,1,0.9171,Critical
LN004735,2020-08-17,AZ,Mortgage,429542,0.0287,360,843,75815,0.293,Prime,Current,0,0,0.0059,2020,2020Q3,0,0,0.214,High
LN004736,2021-08-10,MD,Auto,24362,0.121,60,366,68950,0.223,Deep Subprime,30-59 DPD,43,0,0.2071,2021,2021Q3,0,1,0.8652,Critical
LN004737,2021-03-16,MD,Auto,16963,0.0377,60,755,28797,0.312,Near-Prime,Current,0,0,0.0244,2021,2021Q1,0,0,0.2574,High
LN004738,2023-08-27,NC,Mortgage,126795,0.0426,360,762,23943,0.085,Near-Prime,Current,0,0,0.0218,2023,2023Q3,0,0,0.2381,High
LN004739,2023-06-16,CO,Auto,29552,0.1134,60,399,191445,0.617,Deep Subprime,Current,0,0,0.2301,2023,2023Q2,0,0,0.8255,Critical
LN004740,2019-10-30,NJ,Student,29968,0.0915,120,477,90570,0.372,Deep Subprime,Current,0,0,0.2734,2019,2019Q4,0,0,0.7465,Critical
LN004741,2023-07-12,NY,Mortgage,312359,0.0423,360,756,114504,0.278,Prime,Current,0,0,0.0302,2023,2023Q3,0,0,0.2681,High
LN004742,2022-06-20,MI,Credit Card,10611,0.0479,0,699,26648,0.207,Near-Prime,Current,0,0,0.0519,2022,2022Q2,0,0,0.3745,Critical
LN004743,2020-03-17,NC,Student,14809,0.1093,120,418,98371,0.383,Deep Subprime,Current,0,0,0.253,2020,2020Q1,0,0,0.8349,Critical
LN004744,2021-06-08,MN,Personal,9751,0.0362,48,774,51946,0.323,Near-Prime,Current,0,0,0.0294,2021,2021Q2,0,0,0.2594,High
LN004745,2023-05-17,MT,Personal,10927,0.0206,48,833,63303,0.357,Near-Prime,Current,0,0,0.0046,2023,2023Q2,0,0,0.1724,High
LN004746,2019-09-26,IL,Mortgage,243647,0.0422,360,762,78446,0.306,Prime,Current,0,0,0.016,2019,2019Q3,0,0,0.2872,High
LN004747,2019-10-02,MO,Personal,9875,0.0803,48,582,65510,0.34,Subprime,Current,0,0,0.1673,2019,2019Q4,0,0,0.7,Critical
LN004748,2023-11-03,CA,Mortgage,295350,0.1045,360,468,65320,0.089,Deep Subprime,Current,2,0,0.2121,2023,2023Q4,0,0,0.7844,Critical
LN004749,2023-06-06,MD,Small Business,51097,0.0451,84,762,38529,0.242,Near-Prime,Current,0,0,0.017,2023,2023Q2,0,0,0.3165,Critical
LN004750,2024-04-15,IL,Mortgage,292797,0.0387,360,760,81303,0.38,Near-Prime,Current,0,0,0.0165,2024,2024Q2,0,0,0.2708,High
LN004751,2019-09-16,CA,Mortgage,197303,0.0357,360,758,38345,0.155,Near-Prime,Current,0,0,0.0229,2019,2019Q3,0,0,0.2658,High
LN004752,2021-03-25,IL,Auto,55414,0.0321,60,770,39628,0.395,Near-Prime,Current,3,0,0.0231,2021,2021Q1,0,0,0.2447,High
LN004753,2019-03-08,VA,Mortgage,103021,0.0408,360,727,63061,0.129,Near-Prime,Current,2,0,0.0705,2019,2019Q1,0,0,0.2259,High
LN004754,2022-03-28,TX,Auto,29157,0.0597,60,628,31865,0.646,Subprime,Current,0,0,0.1741,2022,2022Q1,0,0,0.5463,Critical
LN004755,2023-12-07,AR,Auto,17117,0.0177,60,836,107772,0.261,Prime,Current,2,0,0.0058,2023,2023Q4,0,0,0.1737,High
LN004756,2021-07-17,CA,Student,30857,0.0552,120,696,108073,0.561,Subprime,Current,0,0,0.0612,2021,2021Q3,0,0,0.535,Critical
LN004757,2024-12-19,AR,Auto,35040,0.033,60,785,48401,0.308,Near-Prime,Current,2,0,0.0226,2024,2024Q4,0,0,0.2426,High
LN004758,2024-05-26,TN,Mortgage,296532,0.033,360,805,52815,0.244,Near-Prime,Current,0,0,0.0076,2024,2024Q2,0,0,0.1784,High
LN004759,2021-10-05,NY,Mortgage,109148,0.0158,360,837,60949,0.4,Near-Prime,Current,0,0,0.0093,2021,2021Q4,0,0,0.1222,Medium
LN004760,2024-12-30,IL,Auto,32301,0.0403,60,742,22382,0.283,Near-Prime,Current,0,0,0.0224,2024,2024Q4,0,0,0.3003,Critical
LN004761,2020-07-30,IN,Auto,36380,0.0825,60,622,28686,0.168,Subprime,90+ DPD,112,0,0.1793,2020,2020Q3,0,1,0.6285,Critical
LN004762,2024-01-28,NJ,Personal,8295,0.0365,48,804,85875,0.264,Prime,Current,2,0,0.0163,2024,2024Q1,0,0,0.2363,High
LN004763,2020-02-17,AZ,Mortgage,215109,0.0433,360,796,72755,0.171,Prime,Current,2,0,0.0224,2020,2020Q1,0,0,0.2562,High
LN004764,2020-08-30,IL,Mortgage,1142635,0.0578,360,716,49973,0.166,Near-Prime,Current,4,0,0.0767,2020,2020Q3,0,0,0.5198,Critical
LN004765,2021-09-26,OH,Mortgage,172215,0.0308,360,797,48124,0.38,Near-Prime,Current,1,0,0.0273,2021,2021Q3,0,0,0.1772,High
LN004766,2021-06-19,DE,Mortgage,201535,0.0501,360,714,85420,0.607,Subprime,Current,0,0,0.068,2021,2021Q2,0,0,0.4321,Critical
LN004767,2023-09-04,FL,Mortgage,137898,0.0254,360,827,23351,0.165,Near-Prime,Current,0,0,0.0167,2023,2023Q3,0,0,0.1757,High
LN004768,2021-12-22,PA,Student,60765,0.0468,120,710,153371,0.54,Subprime,Current,0,0,0.0819,2021,2021Q4,0,0,0.4119,Critical
LN004769,2019-03-21,NY,Mortgage,198246,0.0299,360,841,94936,0.355,Prime,Current,0,0,0.0083,2019,2019Q1,0,0,0.1481,Medium
LN004770,2021-12-30,MD,Auto,23856,0.0259,60,848,49034,0.23,Near-Prime,Current,4,0,0.0116,2021,2021Q4,0,0,0.1403,Medium
